"","City","Date","CMI","Province","Start.Date","Policy.A..Complete.Shutdown.","Policy.B..Partial.Shutdowns.","Policy.C..Checkpoints.and.Quarantine.Zones.","population","ConfCount"
"311","Dongguan",2020-03-17,3.4414,"Guangdong","2-9-20",0,0,1,8000000,100
"312","Dongguan",2020-03-18,3.4021,"Guangdong","2-9-20",0,0,1,8000000,100
"313","Dongguan",2020-03-19,3.3983,"Guangdong","2-9-20",0,0,1,8000000,100
"314","Dongguan",2020-03-20,3.4902,"Guangdong","2-9-20",0,0,1,8000000,100
"315","Dongguan",2020-03-21,3.3372,"Guangdong","2-9-20",0,0,1,8000000,100
"316","Dongguan",2020-03-22,3.1663,"Guangdong","2-9-20",0,0,1,8000000,100
"317","Dongguan",2020-03-23,3.6636,"Guangdong","2-9-20",0,0,1,8000000,100
"318","Dongguan",2020-03-24,3.6369,"Guangdong","2-9-20",0,0,1,8000000,100
"319","Dongguan",2020-03-25,3.6559,"Guangdong","2-9-20",0,0,1,8000000,100
"320","Dongguan",2020-03-26,3.664,"Guangdong","2-9-20",0,0,1,8000000,100
"321","Dongguan",2020-03-27,3.6882,"Guangdong","2-9-20",0,0,1,8000000,100
"322","Dongguan",2020-03-28,3.4832,"Guangdong","2-9-20",0,0,1,8000000,100
"323","Dongguan",2020-03-29,3.2613,"Guangdong","2-9-20",0,0,1,8000000,100
"324","Dongguan",2020-03-30,3.6645,"Guangdong","2-9-20",0,0,1,8000000,100
"325","Dongguan",2020-03-31,3.5969,"Guangdong","2-9-20",0,0,1,8000000,100
"326","Dongguan",2020-04-01,3.5996,"Guangdong","2-9-20",0,0,1,8000000,100
"327","Dongguan",2020-04-02,3.6014,"Guangdong","2-9-20",0,0,1,8000000,100
"328","Dongguan",2020-04-03,3.6066,"Guangdong","2-9-20",0,0,1,8000000,100
"329","Dongguan",2020-04-04,3.2126,"Guangdong","2-9-20",0,0,1,8000000,100
"330","Dongguan",2020-04-05,2.7453,"Guangdong","2-9-20",0,0,1,8000000,100
"331","Dongguan",2020-04-06,3.0269,"Guangdong","2-9-20",0,0,1,8000000,100
"332","Dongguan",2020-04-07,3.6673,"Guangdong","2-9-20",0,0,1,8000000,100
"333","Dongguan",2020-04-08,3.7365,"Guangdong","2-9-20",0,0,1,8000000,100
"334","Dongguan",2020-04-09,3.7549,"Guangdong","2-9-20",0,0,1,8000000,100
"335","Dongguan",2020-04-10,2.8412,"Guangdong","2-9-20",0,0,1,8000000,100
"336","Dongguan",2020-04-11,3.5388,"Guangdong","2-9-20",0,0,1,8000000,100
"337","Dongguan",2020-04-12,3.44,"Guangdong","2-9-20",0,0,1,8000000,100
"338","Dongguan",2020-04-13,3.8131,"Guangdong","2-9-20",0,0,1,8000000,100
"339","Dongguan",2020-04-14,3.7719,"Guangdong","2-9-20",0,0,1,8000000,100
"340","Dongguan",2020-04-15,3.8205,"Guangdong","2-9-20",0,0,1,8000000,100
"341","Dongguan",2020-04-16,3.8169,"Guangdong","2-9-20",0,0,1,8000000,100
"342","Dongguan",2020-04-17,3.8441,"Guangdong","2-9-20",0,0,1,8000000,100
"343","Dongguan",2020-04-18,3.6992,"Guangdong","2-9-20",0,0,1,8000000,100
"344","Dongguan",2020-04-19,3.5341,"Guangdong","2-9-20",0,0,1,8000000,100
"345","Dongguan",2020-04-20,3.8843,"Guangdong","2-9-20",0,0,1,8000000,100
"346","Dongguan",2020-04-21,3.8346,"Guangdong","2-9-20",0,0,1,8000000,100
"347","Dongguan",2020-04-22,3.7093,"Guangdong","2-9-20",0,0,1,8000000,100
"348","Dongguan",2020-04-23,3.7553,"Guangdong","2-9-20",0,0,1,8000000,100
"349","Dongguan",2020-04-24,3.805,"Guangdong","2-9-20",0,0,1,8000000,100
"350","Dongguan",2020-04-25,3.6588,"Guangdong","2-9-20",0,0,1,8000000,100
"351","Dongguan",2020-04-26,3.7097,"Guangdong","2-9-20",0,0,1,8000000,100
"352","Dongguan",2020-04-27,3.8746,"Guangdong","2-9-20",0,0,1,8000000,100
"353","Dongguan",2020-04-28,3.8258,"Guangdong","2-9-20",0,0,1,8000000,100
"354","Dongguan",2020-04-29,3.8234,"Guangdong","2-9-20",0,0,1,8000000,100
"355","Dongguan",2020-04-30,4.3467,"Guangdong","2-9-20",0,0,1,8000000,100
"356","Dongguan",2020-05-01,3.9135,"Guangdong","2-9-20",0,0,1,8000000,100
"357","Dongguan",2020-05-02,3.5859,"Guangdong","2-9-20",0,0,1,8000000,100
"358","Ezhou",2020-01-25,2.0366,"Hubei","1-23-20",1,0,0,193652,1
"359","Ezhou",2020-01-26,1.4417,"Hubei","1-23-20",1,0,0,193652,1
"360","Ezhou",2020-01-27,1.4021,"Hubei","1-23-20",1,0,0,193652,20
"361","Ezhou",2020-01-28,1.3517,"Hubei","1-23-20",1,0,0,193652,57
"362","Ezhou",2020-01-29,1.3533,"Hubei","1-23-20",1,0,0,193652,84
"363","Ezhou",2020-01-30,1.3216,"Hubei","1-23-20",1,0,0,193652,123
"364","Ezhou",2020-01-31,1.2986,"Hubei","1-23-20",1,0,0,193652,189
"365","Ezhou",2020-02-01,1.2547,"Hubei","1-23-20",1,0,0,193652,227
"366","Ezhou",2020-02-02,1.1859,"Hubei","1-23-20",1,0,0,193652,278
"367","Ezhou",2020-02-03,1.2594,"Hubei","1-23-20",1,0,0,193652,306
"368","Ezhou",2020-02-04,1.1788,"Hubei","1-23-20",1,0,0,193652,332
"369","Ezhou",2020-02-05,1.1353,"Hubei","1-23-20",1,0,0,193652,382
"370","Ezhou",2020-02-06,1.0164,"Hubei","1-23-20",1,0,0,193652,423
"371","Ezhou",2020-02-07,1.0941,"Hubei","1-23-20",1,0,0,193652,471
"372","Ezhou",2020-02-08,1.0906,"Hubei","1-23-20",1,0,0,193652,569
"373","Ezhou",2020-02-09,1.0852,"Hubei","1-23-20",1,0,0,193652,639
"374","Ezhou",2020-02-10,1.0738,"Hubei","1-23-20",1,0,0,193652,725
"375","Ezhou",2020-02-11,1.075,"Hubei","1-23-20",1,0,0,193652,790
"376","Ezhou",2020-02-12,1.097,"Hubei","1-23-20",1,0,0,193652,861
"377","Ezhou",2020-02-13,1.1573,"Hubei","1-23-20",1,0,0,193652,1065
"378","Ezhou",2020-02-14,1.1515,"Hubei","1-23-20",1,0,0,193652,1125
"379","Ezhou",2020-02-15,1.0287,"Hubei","1-23-20",1,0,0,193652,1192
"380","Ezhou",2020-02-16,1.0448,"Hubei","1-23-20",1,0,0,193652,1230
"381","Ezhou",2020-02-17,1.0716,"Hubei","1-23-20",1,0,0,193652,1274
"382","Ezhou",2020-02-18,0.9693,"Hubei","1-23-20",1,0,0,193652,1339
"383","Ezhou",2020-02-19,0.9437,"Hubei","1-23-20",1,0,0,193652,1343
"384","Ezhou",2020-02-20,0.9757,"Hubei","1-23-20",1,0,0,193652,1338
"385","Ezhou",2020-02-21,0.9645,"Hubei","1-23-20",1,0,0,193652,1343
"386","Ezhou",2020-02-22,0.951,"Hubei","1-23-20",1,0,0,193652,1375
"387","Ezhou",2020-02-23,0.9472,"Hubei","1-23-20",1,0,0,193652,1379
"388","Ezhou",2020-02-24,1.0169,"Hubei","1-23-20",1,0,0,193652,1383
"389","Ezhou",2020-02-25,0.9928,"Hubei","1-23-20",1,0,0,193652,1385
"390","Ezhou",2020-02-26,0.9823,"Hubei","1-23-20",1,0,0,193652,1387
"391","Ezhou",2020-02-27,0.9804,"Hubei","1-23-20",1,0,0,193652,1389
"392","Ezhou",2020-02-28,0.9666,"Hubei","1-23-20",1,0,0,193652,1389
"393","Ezhou",2020-02-29,1.0272,"Hubei","1-23-20",1,0,0,193652,1390
"394","Ezhou",2020-03-01,1.0285,"Hubei","1-23-20",1,0,0,193652,1391
"395","Ezhou",2020-03-02,1.0536,"Hubei","1-23-20",1,0,0,193652,1391
"396","Ezhou",2020-03-03,1.0376,"Hubei","1-23-20",1,0,0,193652,1391
"397","Ezhou",2020-03-04,1.0641,"Hubei","1-23-20",1,0,0,193652,1392
"398","Ezhou",2020-03-05,1.0746,"Hubei","1-23-20",1,0,0,193652,1394
"399","Ezhou",2020-03-06,1.0767,"Hubei","1-23-20",1,0,0,193652,1394
"400","Ezhou",2020-03-07,1.0803,"Hubei","1-23-20",1,0,0,193652,1394
"401","Ezhou",2020-03-08,1.0812,"Hubei","1-23-20",1,0,0,193652,1394
"402","Ezhou",2020-03-09,1.0889,"Hubei","1-23-20",1,0,0,193652,1394
"403","Ezhou",2020-03-10,1.1241,"Hubei","1-23-20",1,0,0,193652,1394
"404","Ezhou",2020-03-11,1.1377,"Hubei","1-23-20",1,0,0,193652,1394
"405","Ezhou",2020-03-12,1.1505,"Hubei","1-23-20",1,0,0,193652,1394
"406","Ezhou",2020-03-13,1.1641,"Hubei","1-23-20",1,0,0,193652,1394
"407","Ezhou",2020-03-14,1.1468,"Hubei","1-23-20",1,0,0,193652,1394
"408","Ezhou",2020-03-15,1.2336,"Hubei","1-23-20",1,0,0,193652,1394
"409","Ezhou",2020-03-16,1.3143,"Hubei","1-23-20",1,0,0,193652,1394
"410","Ezhou",2020-03-17,1.3436,"Hubei","1-23-20",1,0,0,193652,1394
"411","Ezhou",2020-03-18,1.41,"Hubei","1-23-20",1,0,0,193652,1394
"412","Ezhou",2020-03-19,1.5581,"Hubei","1-23-20",1,0,0,193652,1394
"413","Ezhou",2020-03-20,2.7128,"Hubei","1-23-20",1,0,0,193652,1394
"414","Ezhou",2020-03-21,2.8661,"Hubei","1-23-20",1,0,0,193652,1394
"415","Ezhou",2020-03-22,2.9588,"Hubei","1-23-20",1,0,0,193652,1394
"416","Ezhou",2020-03-23,3.2459,"Hubei","1-23-20",1,0,0,193652,1394
"417","Ezhou",2020-03-24,3.3036,"Hubei","1-23-20",1,0,0,193652,1394
"418","Ezhou",2020-03-25,3.4665,"Hubei","1-23-20",1,0,0,193652,1394
"419","Ezhou",2020-03-26,3.604,"Hubei","1-23-20",1,0,0,193652,1394
"420","Ezhou",2020-03-27,3.1858,"Hubei","1-23-20",1,0,0,193652,1394
"421","Ezhou",2020-03-28,3.2583,"Hubei","1-23-20",1,0,0,193652,1394
"422","Ezhou",2020-03-29,2.7359,"Hubei","1-23-20",1,0,0,193652,1394
"423","Ezhou",2020-03-30,3.4759,"Hubei","1-23-20",1,0,0,193652,1394
"424","Ezhou",2020-03-31,3.3349,"Hubei","1-23-20",1,0,0,193652,1394
"425","Ezhou",2020-04-01,3.5723,"Hubei","1-23-20",1,0,0,193652,1394
"426","Ezhou",2020-04-02,3.5001,"Hubei","1-23-20",1,0,0,193652,1394
"427","Ezhou",2020-04-03,3.5739,"Hubei","1-23-20",1,0,0,193652,1394
"428","Ezhou",2020-04-04,3.6163,"Hubei","1-23-20",1,0,0,193652,1394
"429","Ezhou",2020-04-05,3.3172,"Hubei","1-23-20",1,0,0,193652,1394
"430","Ezhou",2020-04-06,3.3483,"Hubei","1-23-20",1,0,0,193652,1394
"431","Ezhou",2020-04-07,3.6193,"Hubei","1-23-20",1,0,0,193652,1394
"432","Ezhou",2020-04-08,3.6335,"Hubei","1-23-20",1,0,0,193652,1394
"433","Ezhou",2020-04-09,3.6604,"Hubei","1-23-20",1,0,0,193652,1394
"434","Ezhou",2020-04-10,2.6777,"Hubei","1-23-20",1,0,0,193652,1394
"435","Ezhou",2020-04-11,3.0627,"Hubei","1-23-20",1,0,0,193652,1394
"436","Ezhou",2020-04-12,3.3098,"Hubei","1-23-20",1,0,0,193652,1394
"437","Ezhou",2020-04-13,3.6604,"Hubei","1-23-20",1,0,0,193652,1394
"438","Ezhou",2020-04-14,3.6104,"Hubei","1-23-20",1,0,0,193652,1394
"439","Ezhou",2020-04-15,3.656,"Hubei","1-23-20",1,0,0,193652,1394
"440","Ezhou",2020-04-16,3.6602,"Hubei","1-23-20",1,0,0,193652,1394
"441","Ezhou",2020-04-17,3.6763,"Hubei","1-23-20",1,0,0,193652,1394
"442","Ezhou",2020-04-18,3.035,"Hubei","1-23-20",1,0,0,193652,1394
"443","Ezhou",2020-04-19,3.2901,"Hubei","1-23-20",1,0,0,193652,1394
"444","Ezhou",2020-04-20,3.4174,"Hubei","1-23-20",1,0,0,193652,1394
"445","Ezhou",2020-04-21,3.4625,"Hubei","1-23-20",1,0,0,193652,1394
"446","Ezhou",2020-04-22,3.6322,"Hubei","1-23-20",1,0,0,193652,1394
"447","Ezhou",2020-04-23,3.6082,"Hubei","1-23-20",1,0,0,193652,1394
"448","Ezhou",2020-04-24,3.6886,"Hubei","1-23-20",1,0,0,193652,1394
"449","Ezhou",2020-04-25,3.4037,"Hubei","1-23-20",1,0,0,193652,1394
"450","Ezhou",2020-04-26,3.6222,"Hubei","1-23-20",1,0,0,193652,1394
"451","Ezhou",2020-04-27,3.6791,"Hubei","1-23-20",1,0,0,193652,1394
"452","Foshan",2020-01-24,1.5146,"Guangdong","2-8-20",0,0,1,3600000,7
"453","Foshan",2020-01-25,1.2534,"Guangdong","2-8-20",0,0,1,3600000,9
"454","Foshan",2020-01-26,1.2663,"Guangdong","2-8-20",0,0,1,3600000,11
"455","Foshan",2020-01-27,0.9234,"Guangdong","2-8-20",0,0,1,3600000,14
"456","Foshan",2020-01-28,0.9377,"Guangdong","2-8-20",0,0,1,3600000,18
"457","Foshan",2020-01-29,0.9472,"Guangdong","2-8-20",0,0,1,3600000,21
"458","Foshan",2020-01-30,0.9689,"Guangdong","2-8-20",0,0,1,3600000,25
"459","Foshan",2020-01-31,1.0069,"Guangdong","2-8-20",0,0,1,3600000,33
"460","Foshan",2020-02-01,1.0186,"Guangdong","2-8-20",0,0,1,3600000,39
"461","Foshan",2020-02-02,0.9972,"Guangdong","2-8-20",0,0,1,3600000,43
"462","Foshan",2020-02-03,1.0546,"Guangdong","2-8-20",0,0,1,3600000,45
"463","Foshan",2020-02-04,1.0032,"Guangdong","2-8-20",0,0,1,3600000,49
"464","Foshan",2020-02-05,1.0161,"Guangdong","2-8-20",0,0,1,3600000,50
"465","Foshan",2020-02-06,1.0216,"Guangdong","2-8-20",0,0,1,3600000,57
"466","Foshan",2020-02-07,1.0435,"Guangdong","2-8-20",0,0,1,3600000,59
"467","Foshan",2020-02-08,1.0559,"Guangdong","2-8-20",0,0,1,3600000,64
"468","Foshan",2020-02-09,1.0856,"Guangdong","2-8-20",0,0,1,3600000,67
"469","Foshan",2020-02-10,1.5158,"Guangdong","2-8-20",0,0,1,3600000,70
"470","Foshan",2020-02-11,1.4655,"Guangdong","2-8-20",0,0,1,3600000,70
"471","Foshan",2020-02-12,1.5202,"Guangdong","2-8-20",0,0,1,3600000,78
"472","Foshan",2020-02-13,1.5151,"Guangdong","2-8-20",0,0,1,3600000,81
"473","Foshan",2020-02-14,1.5426,"Guangdong","2-8-20",0,0,1,3600000,82
"474","Foshan",2020-02-15,1.2914,"Guangdong","2-8-20",0,0,1,3600000,84
"475","Foshan",2020-02-16,1.2326,"Guangdong","2-8-20",0,0,1,3600000,84
"476","Foshan",2020-02-17,1.809,"Guangdong","2-8-20",0,0,1,3600000,84
"477","Foshan",2020-02-18,1.8883,"Guangdong","2-8-20",0,0,1,3600000,84
"478","Foshan",2020-02-19,2.002,"Guangdong","2-8-20",0,0,1,3600000,84
"479","Foshan",2020-02-20,2.1558,"Guangdong","2-8-20",0,0,1,3600000,84
"480","Foshan",2020-02-21,2.3097,"Guangdong","2-8-20",0,0,1,3600000,84
"481","Foshan",2020-02-22,2.1809,"Guangdong","2-8-20",0,0,1,3600000,84
"482","Foshan",2020-02-23,1.9918,"Guangdong","2-8-20",0,0,1,3600000,84
"483","Foshan",2020-02-24,2.8197,"Guangdong","2-8-20",0,0,1,3600000,84
"484","Foshan",2020-02-25,2.9131,"Guangdong","2-8-20",0,0,1,3600000,84
"485","Foshan",2020-02-26,3.0232,"Guangdong","2-8-20",0,0,1,3600000,84
"486","Foshan",2020-02-27,3.117,"Guangdong","2-8-20",0,0,1,3600000,84
"487","Foshan",2020-02-28,3.2095,"Guangdong","2-8-20",0,0,1,3600000,84
"488","Foshan",2020-02-29,3.0575,"Guangdong","2-8-20",0,0,1,3600000,84
"489","Foshan",2020-03-01,2.8226,"Guangdong","2-8-20",0,0,1,3600000,84
"490","Foshan",2020-03-02,3.6897,"Guangdong","2-8-20",0,0,1,3600000,84
"491","Foshan",2020-03-03,3.7597,"Guangdong","2-8-20",0,0,1,3600000,84
"492","Foshan",2020-03-04,3.6798,"Guangdong","2-8-20",0,0,1,3600000,84
"493","Foshan",2020-03-05,3.8475,"Guangdong","2-8-20",0,0,1,3600000,84
"494","Foshan",2020-03-06,3.922,"Guangdong","2-8-20",0,0,1,3600000,84
"495","Foshan",2020-03-07,3.6746,"Guangdong","2-8-20",0,0,1,3600000,84
"496","Foshan",2020-03-08,3.2657,"Guangdong","2-8-20",0,0,1,3600000,84
"497","Foshan",2020-03-09,4.1497,"Guangdong","2-8-20",0,0,1,3600000,84
"498","Foshan",2020-03-10,4.1868,"Guangdong","2-8-20",0,0,1,3600000,84
"499","Foshan",2020-03-11,4.1943,"Guangdong","2-8-20",0,0,1,3600000,84
"500","Foshan",2020-03-12,4.2431,"Guangdong","2-8-20",0,0,1,3600000,84
"501","Foshan",2020-03-13,4.2712,"Guangdong","2-8-20",0,0,1,3600000,84
"502","Foshan",2020-03-14,3.9981,"Guangdong","2-8-20",0,0,1,3600000,84
"503","Foshan",2020-03-15,3.587,"Guangdong","2-8-20",0,0,1,3600000,85
"504","Foshan",2020-03-16,4.4083,"Guangdong","2-8-20",0,0,1,3600000,85
"505","Foshan",2020-03-17,4.4019,"Guangdong","2-8-20",0,0,1,3600000,85
"506","Foshan",2020-03-18,4.3445,"Guangdong","2-8-20",0,0,1,3600000,85
"507","Foshan",2020-03-19,4.3513,"Guangdong","2-8-20",0,0,1,3600000,85
"508","Foshan",2020-03-20,4.4428,"Guangdong","2-8-20",0,0,1,3600000,87
"509","Foshan",2020-03-21,4.1453,"Guangdong","2-8-20",0,0,1,3600000,87
"510","Foshan",2020-03-22,3.7692,"Guangdong","2-8-20",0,0,1,3600000,87
"511","Foshan",2020-03-23,4.5529,"Guangdong","2-8-20",0,0,1,3600000,89
"512","Foshan",2020-03-24,4.5601,"Guangdong","2-8-20",0,0,1,3600000,91
"513","Foshan",2020-03-25,4.5737,"Guangdong","2-8-20",0,0,1,3600000,91
"514","Foshan",2020-03-26,4.5692,"Guangdong","2-8-20",0,0,1,3600000,91
"515","Foshan",2020-03-27,4.5512,"Guangdong","2-8-20",0,0,1,3600000,91
"516","Foshan",2020-03-28,4.2172,"Guangdong","2-8-20",0,0,1,3600000,92
"517","Foshan",2020-03-29,3.7677,"Guangdong","2-8-20",0,0,1,3600000,92
"518","Foshan",2020-03-30,4.4397,"Guangdong","2-8-20",0,0,1,3600000,92
"519","Foshan",2020-03-31,4.4002,"Guangdong","2-8-20",0,0,1,3600000,93
"520","Foshan",2020-04-01,4.4341,"Guangdong","2-8-20",0,0,1,3600000,94
"521","Foshan",2020-04-02,4.3658,"Guangdong","2-8-20",0,0,1,3600000,94
"522","Foshan",2020-04-03,4.2127,"Guangdong","2-8-20",0,0,1,3600000,94
"523","Foshan",2020-04-04,3.1303,"Guangdong","2-8-20",0,0,1,3600000,95
"524","Foshan",2020-04-05,3.093,"Guangdong","2-8-20",0,0,1,3600000,95
"525","Foshan",2020-04-06,3.6985,"Guangdong","2-8-20",0,0,1,3600000,95
"526","Foshan",2020-04-07,4.4893,"Guangdong","2-8-20",0,0,1,3600000,95
"527","Foshan",2020-04-08,4.559,"Guangdong","2-8-20",0,0,1,3600000,96
"528","Foshan",2020-04-09,4.5896,"Guangdong","2-8-20",0,0,1,3600000,96
"529","Foshan",2020-04-10,3.474,"Guangdong","2-8-20",0,0,1,3600000,96
"530","Foshan",2020-04-11,4.2793,"Guangdong","2-8-20",0,0,1,3600000,96
"531","Foshan",2020-04-12,3.9588,"Guangdong","2-8-20",0,0,1,3600000,96
"532","Foshan",2020-04-13,4.612,"Guangdong","2-8-20",0,0,1,3600000,96
"533","Foshan",2020-04-14,4.6006,"Guangdong","2-8-20",0,0,1,3600000,97
"534","Foshan",2020-04-15,4.653,"Guangdong","2-8-20",0,0,1,3600000,97
"535","Foshan",2020-04-16,4.6542,"Guangdong","2-8-20",0,0,1,3600000,98
"536","Foshan",2020-04-17,4.6766,"Guangdong","2-8-20",0,0,1,3600000,98
"537","Foshan",2020-04-18,4.4144,"Guangdong","2-8-20",0,0,1,3600000,98
"538","Foshan",2020-04-19,3.996,"Guangdong","2-8-20",0,0,1,3600000,98
"539","Foshan",2020-04-20,4.682,"Guangdong","2-8-20",0,0,1,3600000,98
"540","Foshan",2020-04-21,4.6878,"Guangdong","2-8-20",0,0,1,3600000,99
"541","Foshan",2020-04-22,4.5062,"Guangdong","2-8-20",0,0,1,3600000,99
"542","Foshan",2020-04-23,4.5812,"Guangdong","2-8-20",0,0,1,3600000,100
"543","Foshan",2020-04-24,4.6195,"Guangdong","2-8-20",0,0,1,3600000,100
"544","Foshan",2020-04-25,4.417,"Guangdong","2-8-20",0,0,1,3600000,100
"545","Foshan",2020-04-26,4.3709,"Guangdong","2-8-20",0,0,1,3600000,100
"546","Foshan",2020-04-27,4.6911,"Guangdong","2-8-20",0,0,1,3600000,100
"547","Foshan",2020-04-28,4.6714,"Guangdong","2-8-20",0,0,1,3600000,100
"548","Foshan",2020-04-29,4.6634,"Guangdong","2-8-20",0,0,1,3600000,100
"549","Foshan",2020-04-30,5.1525,"Guangdong","2-8-20",0,0,1,3600000,100
"550","Foshan",2020-05-01,4.0729,"Guangdong","2-8-20",0,0,1,3600000,100
"551","Foshan",2020-05-02,3.9351,"Guangdong","2-8-20",0,0,1,3600000,100
"552","Fuzhou",2020-01-24,2.4862,"Fujian","2-4-20",0,1,0,1179720,5
"553","Fuzhou",2020-01-24,5.973,"Fujian","2-4-20",0,1,0,1179720,5
"554","Fuzhou",2020-01-25,4.6684,"Fujian","2-4-20",0,1,0,1179720,6
"555","Fuzhou",2020-01-25,2.0476,"Fujian","2-4-20",0,1,0,1179720,6
"556","Fuzhou",2020-01-26,4.0067,"Fujian","2-4-20",0,1,0,1179720,13
"557","Fuzhou",2020-01-26,1.6407,"Fujian","2-4-20",0,1,0,1179720,13
"558","Fuzhou",2020-01-27,3.2502,"Fujian","2-4-20",0,1,0,1179720,18
"559","Fuzhou",2020-01-27,1.6839,"Fujian","2-4-20",0,1,0,1179720,18
"560","Fuzhou",2020-01-28,1.5098,"Fujian","2-4-20",0,1,0,1179720,24
"561","Fuzhou",2020-01-28,3.5547,"Fujian","2-4-20",0,1,0,1179720,24
"562","Fuzhou",2020-01-29,3.5916,"Fujian","2-4-20",0,1,0,1179720,24
"563","Fuzhou",2020-01-29,1.5341,"Fujian","2-4-20",0,1,0,1179720,24
"564","Fuzhou",2020-01-30,3.5076,"Fujian","2-4-20",0,1,0,1179720,30
"565","Fuzhou",2020-01-30,1.5564,"Fujian","2-4-20",0,1,0,1179720,30
"566","Fuzhou",2020-01-31,1.6023,"Fujian","2-4-20",0,1,0,1179720,32
"567","Fuzhou",2020-01-31,3.1496,"Fujian","2-4-20",0,1,0,1179720,32
"568","Fuzhou",2020-02-01,3.0158,"Fujian","2-4-20",0,1,0,1179720,39
"569","Fuzhou",2020-02-01,1.5856,"Fujian","2-4-20",0,1,0,1179720,39
"570","Fuzhou",2020-02-02,2.6152,"Fujian","2-4-20",0,1,0,1179720,44
"571","Fuzhou",2020-02-02,1.5624,"Fujian","2-4-20",0,1,0,1179720,44
"572","Fuzhou",2020-02-03,1.6192,"Fujian","2-4-20",0,1,0,1179720,47
"573","Fuzhou",2020-02-03,2.6692,"Fujian","2-4-20",0,1,0,1179720,47
"574","Fuzhou",2020-02-04,1.5478,"Fujian","2-4-20",0,1,0,1179720,53
"575","Fuzhou",2020-02-04,2.7418,"Fujian","2-4-20",0,1,0,1179720,53
"576","Fuzhou",2020-02-05,2.7706,"Fujian","2-4-20",0,1,0,1179720,55
"577","Fuzhou",2020-02-05,1.4933,"Fujian","2-4-20",0,1,0,1179720,55
"578","Fuzhou",2020-02-06,1.3394,"Fujian","2-4-20",0,1,0,1179720,56
"579","Fuzhou",2020-02-06,2.1055,"Fujian","2-4-20",0,1,0,1179720,56
"580","Fuzhou",2020-02-07,1.3938,"Fujian","2-4-20",0,1,0,1179720,57
"581","Fuzhou",2020-02-07,2.2692,"Fujian","2-4-20",0,1,0,1179720,57
"582","Fuzhou",2020-02-08,2.1394,"Fujian","2-4-20",0,1,0,1179720,59
"583","Fuzhou",2020-02-08,1.1831,"Fujian","2-4-20",0,1,0,1179720,59
"584","Fuzhou",2020-02-09,2.1413,"Fujian","2-4-20",0,1,0,1179720,63
"585","Fuzhou",2020-02-09,1.2654,"Fujian","2-4-20",0,1,0,1179720,63
"586","Fuzhou",2020-02-10,1.7138,"Fujian","2-4-20",0,1,0,1179720,64
"587","Fuzhou",2020-02-10,2.2292,"Fujian","2-4-20",0,1,0,1179720,64
"588","Fuzhou",2020-02-11,2.0831,"Fujian","2-4-20",0,1,0,1179720,67
"589","Fuzhou",2020-02-11,1.6894,"Fujian","2-4-20",0,1,0,1179720,67
"590","Fuzhou",2020-02-12,1.7162,"Fujian","2-4-20",0,1,0,1179720,68
"591","Fuzhou",2020-02-12,2.1978,"Fujian","2-4-20",0,1,0,1179720,68
"592","Fuzhou",2020-02-13,1.7651,"Fujian","2-4-20",0,1,0,1179720,69
"593","Fuzhou",2020-02-13,2.2254,"Fujian","2-4-20",0,1,0,1179720,69
"594","Fuzhou",2020-02-14,1.8045,"Fujian","2-4-20",0,1,0,1179720,71
"595","Fuzhou",2020-02-14,2.4274,"Fujian","2-4-20",0,1,0,1179720,71
"596","Fuzhou",2020-02-15,2.0557,"Fujian","2-4-20",0,1,0,1179720,72
"597","Fuzhou",2020-02-15,1.6376,"Fujian","2-4-20",0,1,0,1179720,72
"598","Fuzhou",2020-02-16,1.4494,"Fujian","2-4-20",0,1,0,1179720,72
"599","Fuzhou",2020-02-16,2.3527,"Fujian","2-4-20",0,1,0,1179720,72
"600","Fuzhou",2020-02-17,2.4177,"Fujian","2-4-20",0,1,0,1179720,72
"601","Fuzhou",2020-02-17,2.9631,"Fujian","2-4-20",0,1,0,1179720,72
"602","Fuzhou",2020-02-18,3.3474,"Fujian","2-4-20",0,1,0,1179720,72
"603","Fuzhou",2020-02-18,2.4687,"Fujian","2-4-20",0,1,0,1179720,72
"604","Fuzhou",2020-02-19,2.5396,"Fujian","2-4-20",0,1,0,1179720,72
"605","Fuzhou",2020-02-19,3.3964,"Fujian","2-4-20",0,1,0,1179720,72
"606","Fuzhou",2020-02-20,3.898,"Fujian","2-4-20",0,1,0,1179720,72
"607","Fuzhou",2020-02-20,2.7046,"Fujian","2-4-20",0,1,0,1179720,72
"608","Fuzhou",2020-02-21,2.8651,"Fujian","2-4-20",0,1,0,1179720,72
"609","Fuzhou",2020-02-21,4.2278,"Fujian","2-4-20",0,1,0,1179720,72
"610","Fuzhou",2020-02-22,4.1329,"Fujian","2-4-20",0,1,0,1179720,72
"611","Fuzhou",2020-02-22,2.3487,"Fujian","2-4-20",0,1,0,1179720,72
"612","Fuzhou",2020-02-23,2.2512,"Fujian","2-4-20",0,1,0,1179720,72
"613","Fuzhou",2020-02-23,4.1654,"Fujian","2-4-20",0,1,0,1179720,72
"614","Fuzhou",2020-02-24,3.2714,"Fujian","2-4-20",0,1,0,1179720,72
"615","Fuzhou",2020-02-24,4.8104,"Fujian","2-4-20",0,1,0,1179720,72
"616","Fuzhou",2020-02-25,3.2945,"Fujian","2-4-20",0,1,0,1179720,72
"617","Fuzhou",2020-02-25,4.6463,"Fujian","2-4-20",0,1,0,1179720,72
